code	product_ean	store_name	location
JP	4339330360918	Gero	Asia/Tokyo
CA	6667626543997	Kelowna	America/Vancouver
BR	9071989857856	Cabo	America/Recife
IE	9538330040775	Athlone	Europe/Dublin
ID	4998098137707	Kediri	Asia/Jakarta
CN	0758979286184	Dongfeng	Asia/Shanghai
CN	8857205582587	Zhoucun	Asia/Shanghai
IN	1599357874352	Supaul	Asia/Kolkata
DE	6239895866857	Memmingen	Europe/Berlin
SA	2748288513383	Al Jubayl	Asia/Riyadh
US	8293183493765	Lower West Side	America/Chicago
RU	7605296599622	Yashkino	Asia/Novokuznetsk
PH	9717084143912	Calauan	Asia/Manila
NL	1593332666925	Hoogezand	Europe/Amsterdam
RS	3488853690826	Sremska Mitrovica	Europe/Belgrade
JP	3670929783307	Fujioka	Asia/Tokyo
NA	9149967049248	Okahandja	Africa/Windhoek
DE	2122295012112	Karben	Europe/Berlin
BY	7566125184955	Dobrush	Europe/Minsk
CN	3997305867759	Jingzhou	Asia/Shanghai
GB	7872079681069	Kingston upon Hull	Europe/London
CA	2341676562781	Dorval	America/Toronto
IN	0857453088716	Narwar	Asia/Kolkata
PK	7872512186953	Naushahra Virkan	Asia/Karachi
CN	0038067160009	Zhuangyuan	Asia/Shanghai
PH	8963703569156	Burgos	Asia/Manila
MG	3421044783747	Ikalamavony	Indian/Antananarivo
PL	0166523188806	Zgorzelec	Europe/Warsaw
US	7091154952126	Beaumont	America/Los_Angeles
BY	0401000857500	Vitebsk	Europe/Minsk
TZ	9810126137402	Chanika	Africa/Dar_es_Salaam
BR	0636930086489	Cabo	America/Recife
BJ	4878876645122	Tchaourou	Africa/Porto-Novo
TZ	2836938506202	Mvomero	Africa/Dar_es_Salaam
US	5854115514519	Sterling	America/New_York
DE	2465067750769	Verl	Europe/Berlin
RU	7597769863357	Novopavlovsk	Europe/Moscow
US	9685315119817	Greenpoint	America/New_York
ES	1906024208561	Gernika-Lumo	Europe/Madrid
MX	0690745129557	Guanajuato	America/Mexico_City
PT	2374415007632	Custoias	Europe/Lisbon
RU	3550355512705	Saraktash	Asia/Yekaterinburg
RU	0981169766962	Gavrilov-Yam	Europe/Moscow
JP	4690461021803	Karatsu	Asia/Tokyo
RU	1199876522071	Tavda	Asia/Yekaterinburg
IN	2236053297809	Kundla	Asia/Kolkata
FR	4311664011308	Vienne	Europe/Paris
RU	0089882252899	Yablonovskiy	Europe/Moscow
CN	9158076030856	Beidao	Asia/Shanghai
US	4901345805496	Aurora	America/Denver
MY	3923686026195	Kulai	Asia/Kuala_Lumpur
US	5658051476739	Scarsdale	America/New_York
UZ	4584921891801	Jizzax	Asia/Samarkand
FR	8568721417030	Talence	Europe/Paris
UA	9574468070550	Nova Kakhovka	Europe/Kiev
FI	8842270745081	Kallio	Europe/Helsinki
US	1160718380067	Lutz	America/New_York
US	8215158681182	Greenpoint	America/New_York
DE	7071539361651	Gronau	Europe/Berlin
DE	7554657782077	Wesseling	Europe/Berlin
HR	6350328491870	Split	Europe/Zagreb
FR	1407215606352	La Garenne-Colombes	Europe/Paris
CD	4240644418243	Beni	Africa/Lubumbashi
NE	5470454723469	Mirriah	Africa/Niamey
DE	6009353043836	Barmbek-Nord	Europe/Berlin
TT	1125739518240	Port of Spain	America/Port_of_Spain
CN	8139314994513	Sishui	Asia/Shanghai
EC	8047506030928	Milagro	America/Guayaquil
IN	7786262908195	Meerut	Asia/Kolkata
PT	5407458255320	Albufeira	Europe/Lisbon
DJ	2304795406435	'Ali Sabieh	Africa/Djibouti
DZ	7925145352605	Bordj Zemoura	Africa/Algiers
IN	8774727634054	Kenda	Asia/Kolkata
BR	5347124240994	Curitiba	America/Sao_Paulo
RU	3942050665167	Yeysk	Europe/Moscow
CZ	0509541049320	Karlovy Vary	Europe/Prague
DE	5767695199208	Hechingen	Europe/Berlin
PH	7356865187671	Cebu City	Asia/Manila
KR	6714019343518	Nonsan	Asia/Seoul
NI	3994734058215	Somoto	America/Managua
CA	1542093132088	Vernon	America/Vancouver
DE	1503250981833	Rudolstadt	Europe/Berlin
IE	1506189033000	An Muileann gCearr	Europe/Dublin
MX	4622735965971	Paracho de Verduzco	America/Mexico_City
US	4078441289878	North Tustin	America/Los_Angeles
IN	9805582029514	Gorakhpur	Asia/Kolkata
BR	8785892083707	Rio Real	America/Bahia
US	4980934949056	Keene	America/New_York
SL	7275572631164	Freetown	Africa/Freetown
BE	5304572328018	Temse	Europe/Brussels
NL	5502336036821	Culemborg	Europe/Amsterdam
ID	1314543114520	Tebingtinggi	Asia/Jakarta
RU	4544117033477	Volokolamsk	Europe/Moscow
IN	7352489343349	Gariadhar	Asia/Kolkata
US	5510406859461	Norco	America/Los_Angeles
US	2668625919671	Newburgh	America/New_York
US	9673827559450	Thomasville	America/New_York
GH	8677359863703	Bibiani	Africa/Accra
US	5490449320671	Abilene	America/Chicago
JP	5991818769973	Minokamo	Asia/Tokyo
BO	4028983923419	Tupiza	America/La_Paz
IN	1699123580828	Sathyamangalam	Asia/Kolkata
DE	8064810971808	Pfullingen	Europe/Berlin
IN	5104337007185	Kheda	Asia/Kolkata
IN	7915597492691	Amreli	Asia/Kolkata
SL	5365276132806	Freetown	Africa/Freetown
FR	6480810481314	Bron	Europe/Paris
IE	5471138812936	An Muileann gCearr	Europe/Dublin
US	5839639455678	Fayetteville	America/New_York
PA	9897895653449	Chilibre	America/Panama
AM	7551896628272	Hrazdan	Asia/Yerevan
FR	1964181315782	Bron	Europe/Paris
AU	2006263782903	Strathfield	Australia/Sydney
CO	0868894457863	Villa del Rosario	America/Bogota
CI	8781750930206	Lakota	Africa/Abidjan
RU	3483188408542	Arzamas	Europe/Moscow
US	7159356582722	Mira Mesa	America/Los_Angeles
IN	8145624289577	Saharsa	Asia/Kolkata
CO	5362026895462	Villa del Rosario	America/Bogota
FR	2298145164154	Colomiers	Europe/Paris
US	8577554688128	South Whittier	America/Los_Angeles
IN	5203382476004	Dombivli	Asia/Kolkata
DE	4517013031120	Zeitz	Europe/Berlin
BE	0212091342024	Lille	Europe/Brussels
AR	8702853093049	Ushuaia	America/Argentina/Ushuaia
CU	6454828933059	Boyeros	America/Havana
PR	2337560940896	Aguadilla	America/Puerto_Rico
US	7249119445262	Visitacion Valley	America/Los_Angeles
MX	9298469114685	Tuxtla	America/Mexico_City
AU	8539895174883	Frankston South	Australia/Melbourne
US	8607597893637	Jersey City	America/New_York
AU	5549776665655	Baulkham Hills	Australia/Sydney
US	5589073848658	Far Rockaway	America/New_York
DE	5166670384835	Burscheid	Europe/Berlin
DE	6507217186090	Wittenau	Europe/Berlin
MW	0821610775689	Salima	Africa/Blantyre
BD	0768640528468	Kushtia	Asia/Dhaka
NI	3263362896798	Somoto	America/Managua
CN	1812332697419	Pucheng	Asia/Shanghai
MG	2512407336227	Ambatondrazaka	Indian/Antananarivo
IL	5735824786575	Rahat	Asia/Jerusalem
FR	1759689515020	Bron	Europe/Paris
MM	6876098550031	Dawei	Asia/Yangon
BR	4200212590566	Alfenas	America/Sao_Paulo
BA	7496203090635	Bijeljina	Europe/Sarajevo
DE	8959652427531	Walsrode	Europe/Berlin
IN	1667912098908	Bhayandar	Asia/Kolkata
CN	9286190531024	Licheng	Asia/Shanghai
EG	6898907770508	Alexandria	Africa/Cairo
RS	4859226332602	Sremska Mitrovica	Europe/Belgrade
DE	9578643502645	Pfullingen	Europe/Berlin
BR	0164953532831	Itacoatiara	America/Manaus
DE	2654510636235	Hechingen	Europe/Berlin
CA	3753183684525	Sainte-Catherine	America/Toronto
BR	9791961558105	Iturama	America/Sao_Paulo
JP	9420127378881	Nonoichi	Asia/Tokyo
GH	8667901787304	Tarkwa	Africa/Accra
RU	4648050455812	Otradnyy	Europe/Samara
IT	2380707621738	Mesagne	Europe/Rome
US	2432719764221	Kahului	Pacific/Honolulu
RS	1484729211128	Negotin	Europe/Belgrade
IT	9851519426970	Malnate	Europe/Rome
ID	1287144479827	Kudus	Asia/Jakarta
BR	2050424558807	Itacoatiara	America/Manaus
SD	6255790728182	Ar Ruseris	Africa/Khartoum
DE	2933634306072	Finnentrop	Europe/Berlin
US	9670385273101	Longview	America/Chicago
IN	5942492685943	Narwar	Asia/Kolkata
PR	7524019503510	Aguadilla	America/Puerto_Rico
CD	1012690161298	Beni	Africa/Lubumbashi
IN	6877877031017	Pujali	Asia/Kolkata
MX	9620824205590	Paracho de Verduzco	America/Mexico_City
DZ	4386206114991	Frenda	Africa/Algiers
TN	0629805663885	Beni Khiar	Africa/Tunis
US	6992862579791	Indio	America/Los_Angeles
BR	2711540697916	Santa Gertrudes	America/Sao_Paulo
FR	5143770978126	Saint-Genis-Laval	Europe/Paris
MY	0371262768916	Batu Feringgi	Asia/Kuala_Lumpur
DE	8671169602972	Eppingen	Europe/Berlin
CU	6907734376286	Media Luna	America/Havana
DE	0665117313063	Nidderau	Europe/Berlin
PK	2228277874409	Kanganpur	Asia/Karachi
FR	6065362010504	Niort	Europe/Paris
RU	6144176291108	Petrozavodsk	Europe/Moscow
TH	0675650648041	Damnoen Saduak	Asia/Bangkok
PK	4419055123026	Bhit Shah	Asia/Karachi
LR	4259213022477	New Yekepa	Africa/Monrovia
US	3264686474068	Kearns	America/Denver
FR	4073435216816	Elbeuf	Europe/Paris
IT	0724385816345	Castelfranco Emilia	Europe/Rome
ES	4138399253571	Maspalomas	Atlantic/Canary
DE	4307637589684	Memmingen	Europe/Berlin
PL	4080788902525	Ustka	Europe/Warsaw
LR	5129205037767	New Yekepa	Africa/Monrovia
CD	4302231756302	Kamina	Africa/Lubumbashi
EG	3427671108816	Alexandria	Africa/Cairo
CA	1092673181949	Vernon	America/Vancouver
BR	9206776017964	Palmeira	America/Sao_Paulo
NL	4784141434714	Hardenberg	Europe/Amsterdam
RW	4670531397755	Rwamagana	Africa/Kigali
KH	5076954643506	Paoy Paet	Asia/Phnom_Penh
VE	4109025170135	Ciudad Guayana	America/Caracas
DE	4980772279575	Pfullingen	Europe/Berlin
FR	7257869271772	Sceaux	Europe/Paris
NZ	7206320090674	Timaru	Pacific/Auckland
SO	4641260296220	Baki	Africa/Mogadishu
PK	5838457076102	Tharu Shah	Asia/Karachi
TR	5333680826000	Sungurlu	Europe/Istanbul
US	5053570946723	Carlsbad	America/Denver
TH	6244720978087	Yasothon	Asia/Bangkok
ZA	3097131301578	Standerton	Africa/Johannesburg
AR	5788345702845	Pontevedra	America/Argentina/Buenos_Aires
PS	8666761711078	East Jerusalem	Asia/Hebron
JP	2166504582416	Namerikawa	Asia/Tokyo
DE	3275020372360	Stuttgart	Europe/Berlin
IT	9022174268391	Catania	Europe/Rome
US	7441152682653	Santa Maria	America/Los_Angeles
MA	5865903181776	Oulmes	Africa/Casablanca
RU	0009219427707	Lesnoy	Asia/Yekaterinburg
HN	2819760822924	Olanchito	America/Tegucigalpa
FR	1498075984575	Vienne	Europe/Paris
DE	7560823137138	Korschenbroich	Europe/Berlin
SL	5176644903764	Freetown	Africa/Freetown
ID	2744780302975	Muncar	Asia/Jakarta
GB	3925324157704	Hartley	Europe/London
TN	5856621822645	Msaken	Africa/Tunis
PL	7470307869106	Zgorzelec	Europe/Warsaw
PT	4588039554986	Carnaxide	Europe/Lisbon
RU	1352647113209	Beryozovsky	Asia/Yekaterinburg
US	1379154533948	Waterbury	America/New_York
NZ	8224139126727	Gisborne	Pacific/Auckland
CN	4347805205220	Shaowu	Asia/Shanghai
US	2973181059779	Fitchburg	America/New_York
FR	1450990987055	Lons-le-Saunier	Europe/Paris
AR	8589173007167	Aguilares	America/Argentina/Tucuman
PT	1346882600433	Ponta Delgada	Atlantic/Azores
MY	0996666362319	Gua Musang	Asia/Kuala_Lumpur
IN	3365553857868	Madhipura	Asia/Kolkata
SV	0822971557174	Sonzacate	America/El_Salvador
TR	3104267191086	Mardin	Europe/Istanbul
KZ	4071391802418	Shalqar	Asia/Aqtobe
UA	0782116972036	Hlukhiv	Europe/Kiev
PR	3191401734995	Aguadilla	America/Puerto_Rico
US	5926422925880	Thomasville	America/New_York
DZ	1109814245160	Boumerdas	Africa/Algiers
FR	5442704614445	Lons-le-Saunier	Europe/Paris
MT	9494190496506	Valletta	Europe/Malta
US	6724834489087	Utica	America/New_York
RU	8763110648105	Nikolayevsk-on-Amure	Asia/Vladivostok
DE	8212288834945	Weimar	Europe/Berlin
GB	1466799426398	Westbury	Europe/London
TH	3953342015584	Bua Yai	Asia/Bangkok
MX	3270038223222	Acaponeta	America/Mazatlan
US	0991679322800	Gilbert	America/Phoenix
US	7832097412205	Shreveport	America/Chicago
RU	2952627631786	Novopavlovsk	Europe/Moscow
RU	3206713226875	Dyat’kovo	Europe/Moscow
PK	9871508234027	Jhol	Asia/Karachi
CL	3054035641834	San Bernardo	America/Santiago
SK	4078443996941	Skalica	Europe/Bratislava
DE	4395465551690	Marburg an der Lahn	Europe/Berlin
JP	6326615031708	Komono	Asia/Tokyo
NL	2166170681901	Hoogezand	Europe/Amsterdam
IN	0512010100743	Alwaye	Asia/Kolkata
FR	0185798849151	Niort	Europe/Paris
DE	1850283321045	Marburg an der Lahn	Europe/Berlin
CN	3933158847531	Hengshui	Asia/Shanghai
BY	0553654985440	Dobrush	Europe/Minsk
US	0619673777760	Kearns	America/Denver
ES	3411246014350	Villaquilambre	Europe/Madrid
IN	6500930737068	Rafiganj	Asia/Kolkata
FI	9850122942990	Tornio	Europe/Helsinki
UA	0509708347238	Artsyz	Europe/Kiev
NG	5943967821712	Ilesa	Africa/Lagos
ID	1484743783199	Labuhan Deli	Asia/Jakarta
KR	9635323527555	Eisen	Asia/Seoul
NG	4731607910701	Gaya	Africa/Lagos
PH	7280280867866	Pilar	Asia/Manila
ET	8810462026409	Debre Tabor	Africa/Addis_Ababa
TZ	9841165961123	Iringa	Africa/Dar_es_Salaam
US	7521783689570	Milledgeville	America/New_York
PH	2749628387770	Pilar	Asia/Manila
BR	9234117378689	Soledade	America/Sao_Paulo
GA	8396878608823	Franceville	Africa/Libreville
RU	3663037811505	Bogoroditsk	Europe/Moscow
US	6028138957250	Rolla	America/Chicago
PH	6154571984192	Pilar	Asia/Manila
TR	6024392166063	Mardin	Europe/Istanbul
US	6600329606828	Ken Caryl	America/Denver
IN	8408287265587	Jashpurnagar	Asia/Kolkata
TJ	2944652048264	Vahdat	Asia/Dushanbe
ES	8566151161929	Caravaca	Europe/Madrid
CN	5033177483807	Beidao	Asia/Shanghai
FR	8957365127229	Pamiers	Europe/Paris
TZ	1715154682376	Iringa	Africa/Dar_es_Salaam
CN	9336552675245	Foshan	Asia/Shanghai
IT	4601473785539	Volla	Europe/Rome
GB	8276027688626	Aberdeen	Europe/London
FR	5491569832877	Bar-le-Duc	Europe/Paris
AR	5918177269821	Ushuaia	America/Argentina/Ushuaia
PT	4696615242384	Albufeira	Europe/Lisbon
GM	3224949697016	Farafenni	Africa/Banjul
ES	8089367709285	San Fernando de Henares	Europe/Madrid
US	7174209646604	Canton	America/Detroit
BR	2736446342593	Pato Branco	America/Sao_Paulo
SE	5000870382331	Boo	Europe/Stockholm
HN	9922706538674	Olanchito	America/Tegucigalpa
TZ	1061117941265	Same	Africa/Dar_es_Salaam
SE	9150493694505	Boo	Europe/Stockholm
US	4170903831059	Mechanicsville	America/New_York
IN	8319400880559	Rajaori	Asia/Kolkata
CN	1079857659661	Licheng	Asia/Shanghai
IT	9587060822182	Somma Vesuviana	Europe/Rome
US	1659234652067	Brentwood Estates	America/Chicago
PL	2247360546863	Jaworzno	Europe/Warsaw
NG	6212006278497	Gaya	Africa/Lagos
ID	4917733822976	Sukabumi	Asia/Jakarta
US	5216463038237	Taunton	America/New_York
BR	2753784757636	Palmeira	America/Sao_Paulo
CA	2832248008146	Dorval	America/Toronto
CN	4723051306315	Meizhou	Asia/Shanghai
GN	3027159397581	Camayenne	Africa/Conakry
EG	3451495336711	Alexandria	Africa/Cairo
RU	3071301295058	Kuvandyk	Asia/Yekaterinburg
US	4652640297249	Bon Air	America/New_York
RU	7040390891980	Bavly	Europe/Moscow
RS	4970865565593	Sremska Mitrovica	Europe/Belgrade
BE	3026914440876	Temse	Europe/Brussels
ES	6560673326080	Cardedeu	Europe/Madrid
MZ	3477937618849	Maxixe	Africa/Maputo
IN	9164049089233	Malaut	Asia/Kolkata
BR	2662015556552	Palmeira	America/Sao_Paulo
IR	3504561294900	Aleshtar	Asia/Tehran
US	7144971623905	Redding	America/Los_Angeles
IN	4733581658228	Sojat	Asia/Kolkata
IN	8477478029208	Chharra	Asia/Kolkata
GB	1747346796240	Surbiton	Europe/London
RU	4862669999752	Arzamas	Europe/Moscow
ES	0939375769420	Baza	Europe/Madrid
US	6310691396776	Greenville	America/Chicago
MY	9190148244983	Kampung Ayer Molek	Asia/Kuala_Lumpur
SD	9064757975654	Ar Ruseris	Africa/Khartoum
AR	7243193584206	Rafaela	America/Argentina/Cordoba
AU	6108379149598	Willetton	Australia/Perth
US	8928679996221	Watsonville	America/Los_Angeles
BR	7514898934734	Muritiba	America/Bahia
TJ	7677849639154	Vahdat	Asia/Dushanbe
ET	4786354024720	Arba Minch	Africa/Addis_Ababa
US	4999872048028	Waverly	America/Detroit
IN	0848042171261	Pilkhua	Asia/Kolkata
CN	1220754785414	Boli	Asia/Shanghai
DE	9790787765865	Rudolstadt	Europe/Berlin
UA	7011334131158	Nova Kakhovka	Europe/Kiev
FR	8450175530307	Marly-le-Roi	Europe/Paris
AZ	4792553908419	Astara	Asia/Baku
US	8087083732983	Beaumont	America/Los_Angeles
US	8580628922554	Greenville	America/Chicago
IN	4396037566425	Gorakhpur	Asia/Kolkata
RU	6348752661877	Kolomyagi	Europe/Moscow
KZ	2783366741647	Otegen Batyra	Asia/Almaty
DE	1010974119003	Rudolstadt	Europe/Berlin
IT	9485628198383	Malnate	Europe/Rome
AU	1406404835382	Willetton	Australia/Perth
CL	2021781012684	San Bernardo	America/Santiago
FR	6980553043027	Lons-le-Saunier	Europe/Paris
BY	3109842995394	Vitebsk	Europe/Minsk
PH	0140737396905	Recodo	Asia/Manila
GB	2554222332954	Arbroath	Europe/London
GB	0623390329065	Viewpark	Europe/London
GB	3905213338803	Lancing	Europe/London
RU	0191256664549	Novosilikatnyy	Asia/Barnaul
CO	5227643687206	San Carlos	America/Bogota
FI	0735609356325	Tornio	Europe/Helsinki
RU	0457066282657	Tavda	Asia/Yekaterinburg
US	4131352366714	Mechanicsville	America/New_York
CN	1172103590760	Hengshui	Asia/Shanghai
US	2917692580247	Front Royal	America/New_York
KR	1126495147965	Sinhyeon	Asia/Seoul
BR	1255373358695	Porto Velho	America/Porto_Velho
CI	8364824703748	Lakota	Africa/Abidjan
US	6343219222578	Malden	America/New_York
US	3121469974606	Ada	America/Chicago
LT	1401521688026	Alytus	Europe/Vilnius
GB	1548999547452	East Dereham	Europe/London
IR	7757279016548	Nowshahr	Asia/Tehran
US	1050445299414	Palm Valley	America/New_York
US	3977486364872	Toledo	America/New_York
US	8209374204584	Gates-North Gates	America/New_York
US	9098173832352	Middletown	America/New_York
PE	8936762547694	Minas de Marcona	America/Lima
PL	0164759029917	Jaworzno	Europe/Warsaw
TH	4591487166960	Thap Than	Asia/Bangkok
IN	2225094835101	Jais	Asia/Kolkata
FR	6666795936517	Quimper	Europe/Paris
BD	2247375751801	Manikchari	Asia/Dhaka
IL	0041512867521	Ramla	Asia/Jerusalem
BR	6274753212469	Caldas Novas	America/Sao_Paulo
AT	8773950896918	Sankt Peter	Europe/Vienna
CR	6741122341896	San Rafael	America/Costa_Rica
IR	9618480457828	Darreh Shahr	Asia/Tehran
BR	5726983823553	Itabirito	America/Sao_Paulo
EE	5103819267871	Narva	Europe/Tallinn
IT	7372168748616	Sassari	Europe/Rome
MA	8878205429474	Jerada	Africa/Casablanca
AZ	6900809110433	Qazax	Asia/Baku
US	1982372902948	Jersey City	America/New_York
DE	0515311642516	Charlottenburg-Nord	Europe/Berlin
TZ	3990120605599	Usagara	Africa/Dar_es_Salaam
DE	9648577397034	Dahlem	Europe/Berlin
US	5360606725246	West Chester	America/New_York
GB	3971827397260	Gainsborough	Europe/London
DE	6941629763300	Hermsdorf	Europe/Berlin
JP	4525466674283	Inawashiro	Asia/Tokyo
AR	1447213946838	Tandil	America/Argentina/Buenos_Aires
IN	3959035799021	Meerut	Asia/Kolkata
TZ	4512109094928	Iringa	Africa/Dar_es_Salaam
CL	3376934006263	Ovalle	America/Santiago
IN	0532558023458	Narwar	Asia/Kolkata
CL	9906008796925	Chiguayante	America/Santiago
IT	2259641691452	Agrigento	Europe/Rome
CI	5255183095045	Bonoua	Africa/Abidjan
ID	3825716961998	Wangon	Asia/Jakarta
CN	6416438691002	Huangshi	Asia/Shanghai
US	2738008583734	Scarsdale	America/New_York
JP	6988398846872	Ueno-ebisumachi	Asia/Tokyo
PT	1541354767656	Carnaxide	Europe/Lisbon
IT	7963136544745	Ragusa	Europe/Rome
US	2060019336130	Scotch Plains	America/New_York
NG	6655113393705	Igbara-Odo	Africa/Lagos
RU	2078232187262	Bavly	Europe/Moscow
EE	4314555416541	Narva	Europe/Tallinn
US	2996525868769	Palm Desert	America/Los_Angeles
PT	8874874912583	Custoias	Europe/Lisbon
ES	1824291803787	Gandia	Europe/Madrid
AZ	6198891228505	Qazax	Asia/Baku
US	1930737784302	Leland	America/New_York
PH	3345664004535	Antipolo	Asia/Manila
US	9409152225421	Watsonville	America/Los_Angeles
AU	0656779366948	Nowra	Australia/Sydney
IN	5927214642688	Rajaori	Asia/Kolkata
CN	7923800127636	Dongfeng	Asia/Shanghai
PK	8339581004421	Qadirpur Ran	Asia/Karachi
IN	0373831672891	Periyakulam	Asia/Kolkata
GH	3263860304153	Mampong	Africa/Accra
TZ	9511178325464	Chanika	Africa/Dar_es_Salaam
CL	0515142716226	Chiguayante	America/Santiago
GB	2975276590181	Newbury	Europe/London
IN	8918009474116	Kundla	Asia/Kolkata
MT	7544646107943	Valletta	Europe/Malta
MX	6227440398137	Casa Blanca	America/Mexico_City
IN	2822783522689	Alwaye	Asia/Kolkata
US	4019253028330	Tupelo	America/Chicago
ES	9145103824724	Leioa	Europe/Madrid
ET	6512917175138	Debre Tabor	Africa/Addis_Ababa
IT	0409587643950	Roseto degli Abruzzi	Europe/Rome
US	7868694573544	Greenpoint	America/New_York
AU	2307413800806	Frankston South	Australia/Melbourne
IN	1364645935974	Pandua	Asia/Kolkata
CN	1941017707577	Xinzhou	Asia/Shanghai
DJ	5097972195792	'Ali Sabieh	Africa/Djibouti
LT	5890309190930	Alytus	Europe/Vilnius
ID	5596371156637	Pameungpeuk	Asia/Jakarta
AF	0522051794900	Sar-e Pul	Asia/Kabul
US	6399123912944	Abilene	America/Chicago
ID	7598521601866	Cibinong	Asia/Jakarta
BA	1060279592049	Bijeljina	Europe/Sarajevo
ID	1761014865144	Kediri	Asia/Jakarta
ID	2178376677541	Besuki	Asia/Jakarta
RU	2367131107366	Valday	Europe/Moscow
BR	7658651003753	Cabo	America/Recife
TD	3557987501671	Mongo	Africa/Ndjamena
MY	3392723438473	Teluk Intan	Asia/Kuala_Lumpur
RU	3484176778807	Kachkanar	Asia/Yekaterinburg
IN	8389549817549	Deoli	Asia/Kolkata
IT	6560701248896	Misterbianco	Europe/Rome
CN	8940234147459	Taozhuang	Asia/Shanghai
US	2708567654176	Fresno	America/Chicago
RU	9463438491641	Yablonovskiy	Europe/Moscow
NG	7816643893311	Lagos	Africa/Lagos
US	2827338848986	Peabody	America/New_York
RU	5091779776529	Roslavl’	Europe/Moscow
US	2894972666986	Dublin	America/New_York
RU	4277655985464	Stupino	Europe/Moscow
US	8132764915824	Jersey City	America/New_York
CM	5370598086799	Tonga	Africa/Douala
TZ	1845213126111	Same	Africa/Dar_es_Salaam
US	2614211141445	West Chester	America/New_York
UA	3998558325782	Kherson	Europe/Kiev
JP	6674796562840	Fujioka	Asia/Tokyo
ES	0911658977135	Baza	Europe/Madrid
US	8561427222564	Opportunity	America/Los_Angeles
US	3073788268211	Watsonville	America/Los_Angeles
FR	3354302863670	Dax	Europe/Paris
GB	2373998865790	Aberdeen	Europe/London
AU	3560273010696	Strathfield	Australia/Sydney
BR	9926706152793	Buri	America/Sao_Paulo
BR	6731589683783	Barra dos Coqueiros	America/Maceio
FR	1586074415319	Ajaccio	Europe/Paris
